871,Scott County,Iowa,168799
872,Shelby County,Iowa,12069
873,Sioux County,Iowa,34268
874,Story County,Iowa,91140
875,Tama County,Iowa,17536
876,Taylor County,Iowa,6208
877,Union County,Iowa,12594
878,Van Buren County,Iowa,7449
879,Wapello County,Iowa,35366
880,Warren County,Iowa,46891
881,Washington County,Iowa,21914
882,Wayne County,Iowa,6344
883,Webster County,Iowa,37273
884,Winnebago County,Iowa,10600
885,Winneshiek County,Iowa,21061
886,Woodbury County,Iowa,102323
887,Worth County,Iowa,7519
888,Wright County,Iowa,12991
889,Allen County,Kansas,13319
890,Anderson County,Kansas,7917
891,Atchison County,Kansas,16813
892,Barber County,Kansas,4861
893,Barton County,Kansas,27557
894,Bourbon County,Kansas,14897
895,Brown County,Kansas,9881
896,Butler County,Kansas,65827
897,Chase County,Kansas,2757
898,Chautauqua County,Kansas,3571
899,Cherokee County,Kansas,21226
900,Cheyenne County,Kansas,2678
901,Clark County,Kansas,2181
902,Clay County,Kansas,8531
903,Cloud County,Kansas,9397
904,Coffey County,Kansas,8502
905,Comanche County,Kansas,1913
906,Cowley County,Kansas,36288
907,Crawford County,Kansas,39361
908,Decatur County,Kansas,2871
909,Dickinson County,Kansas,19762
910,Doniphan County,Kansas,7864
911,Douglas County,Kansas,112864
912,Edwards County,Kansas,2979
913,Elk County,Kansas,2720
914,Ellis County,Kansas,29053
915,Ellsworth County,Kansas,6494
916,Finney County,Kansas,37200
917,Ford County,Kansas,34752
918,Franklin County,Kansas,25906
919,Geary County,Kansas,38013
920,Gove County,Kansas,2729
921,Graham County,Kansas,2578
922,Grant County,Kansas,7923
923,Gray County,Kansas,6030
924,Greeley County,Kansas,1298
925,Greenwood County,Kansas,6454
926,Hamilton County,Kansas,2639
927,Harper County,Kansas,5911
928,Harvey County,Kansas,34852
929,Haskell County,Kansas,4256
930,Hodgeman County,Kansas,1963
931,Jackson County,Kansas,13449
932,Jefferson County,Kansas,18945
933,Jewell County,Kansas,3046
934,Johnson County,Kansas,559913
935,Kearny County,Kansas,3968
936,Kingman County,Kansas,7863
937,Kiowa County,Kansas,2496
938,Labette County,Kansas,21284
939,Lane County,Kansas,1704
940,Leavenworth County,Kansas,77739
941,Lincoln County,Kansas,3174
942,Linn County,Kansas,9441
943,Logan County,Kansas,2784
944,Lyon County,Kansas,33748
945,McPherson County,Kansas,29356
946,Marion County,Kansas,12347
947,Marshall County,Kansas,10022
948,Meade County,Kansas,4396
949,Miami County,Kansas,32612
950,Mitchell County,Kansas,6355
951,Montgomery County,Kansas,34459
952,Morris County,Kansas,5854
953,Morton County,Kansas,3169
954,Nemaha County,Kansas,10132
955,Neosho County,Kansas,16406
956,Ness County,Kansas,3068
957,Norton County,Kansas,5612
958,Osage County,Kansas,16142
959,Osborne County,Kansas,3806
960,Ottawa County,Kansas,6072
961,Pawnee County,Kansas,6928
962,Phillips County,Kansas,5519
963,Pottawatomie County,Kansas,22302
964,Pratt County,Kansas,9728
965,Rawlins County,Kansas,2560
966,Reno County,Kansas,64438
967,Republic County,Kansas,4858
968,Rice County,Kansas,9985
969,Riley County,Kansas,75508
970,Rooks County,Kansas,5223
971,Rush County,Kansas,3220
972,Russell County,Kansas,6946
973,Saline County,Kansas,55988
974,Scott County,Kansas,4937
975,Sedgwick County,Kansas,503889
976,Seward County,Kansas,23547
977,Shawnee County,Kansas,178991
978,Sheridan County,Kansas,2538
979,Sherman County,Kansas,6113
980,Smith County,Kansas,3765
981,Stafford County,Kansas,4358
982,Stanton County,Kansas,2175
983,Stevens County,Kansas,5756
984,Sumner County,Kansas,23674
985,Thomas County,Kansas,7941
986,Trego County,Kansas,2986
987,Wabaunsee County,Kansas,7039
988,Wallace County,Kansas,1517
989,Washington County,Kansas,5758
990,Wichita County,Kansas,2256
991,Wilson County,Kansas,9105
992,Woodson County,Kansas,3278
993,Wyandotte County,Kansas,159129
994,Adair County,Kentucky,18675
995,Allen County,Kentucky,20210
996,Anderson County,Kentucky,21728
997,Ballard County,Kentucky,8333
998,Barren County,Kentucky,42631
999,Bath County,Kentucky,11802
1000,Bell County,Kentucky,28183
1001,Boone County,Kentucky,123316
1002,Bourbon County,Kentucky,19978
1003,Boyd County,Kentucky,49164
1004,Boyle County,Kentucky,28658
1005,Bracken County,Kentucky,8494
1006,Breathitt County,Kentucky,13635
1007,Breckinridge County,Kentucky,20071
1008,Bullitt County,Kentucky,75896
1009,Butler County,Kentucky,12840
1010,Caldwell County,Kentucky,12935
1011,Calloway County,Kentucky,37655
1012,Campbell County,Kentucky,90908
1013,Carlisle County,Kentucky,5034
1014,Carroll County,Kentucky,10900
1015,Carter County,Kentucky,27348
1016,Casey County,Kentucky,16082
1017,Christian County,Kentucky,75427
1018,Clark County,Kentucky,35787
1019,Clay County,Kentucky,21556
1020,Clinton County,Kentucky,10285
1021,Crittenden County,Kentucky,9280
1022,Cumberland County,Kentucky,6819
1023,Daviess County,Kentucky,97847
1024,Edmonson County,Kentucky,12071
1025,Elliott County,Kentucky,7780
1026,Estill County,Kentucky,14493
1027,Fayette County,Kentucky,305489
1028,Fleming County,Kentucky,14560
1029,Floyd County,Kentucky,38949
1030,Franklin County,Kentucky,49804
1031,Fulton County,Kentucky,6525
1032,Gallatin County,Kentucky,8479
1033,Garrard County,Kentucky,16913
1034,Grant County,Kentucky,24485
1035,Graves County,Kentucky,37544
1036,Grayson County,Kentucky,25964
1037,Green County,Kentucky,11315
1038,Greenup County,Kentucky,36707
1039,Hancock County,Kentucky,8677
1040,Hardin County,Kentucky,107025
1041,Harlan County,Kentucky,28543
1042,Harrison County,Kentucky,18624
1043,Hart County,Kentucky,18366
1044,Henderson County,Kentucky,46513
1045,Henry County,Kentucky,15318
1046,Hickman County,Kentucky,4754
1047,Hopkins County,Kentucky,46718
1048,Jackson County,Kentucky,13331
1049,Jefferson County,Kentucky,750828
1050,Jessamine County,Kentucky,49635
1051,Johnson County,Kentucky,23383
1052,Kenton County,Kentucky,161711
1053,Knott County,Kentucky,16124
1054,Knox County,Kentucky,31735
1055,Larue County,Kentucky,14151
1056,Laurel County,Kentucky,59462
1057,Lawrence County,Kentucky,15848
1058,Lee County,Kentucky,7706
1059,Leslie County,Kentucky,11170
1060,Letcher County,Kentucky,23952
1061,Lewis County,Kentucky,13835
1062,Lincoln County,Kentucky,24461
1063,Livingston County,Kentucky,9423
1064,Logan County,Kentucky,26646
1065,Lyon County,Kentucky,8351
1066,McCracken County,Kentucky,65549
1067,McCreary County,Kentucky,18069
1068,McLean County,Kentucky,9506
1069,Madison County,Kentucky,84786
1070,Magoffin County,Kentucky,13041
1071,Marion County,Kentucky,20090
1072,Marshall County,Kentucky,31344
1073,Martin County,Kentucky,12743
1074,Mason County,Kentucky,17512
1075,Meade County,Kentucky,29237
1076,Menifee County,Kentucky,6220
1077,Mercer County,Kentucky,21261
1078,Metcalfe County,Kentucky,9969
1079,Monroe County,Kentucky,10821
1080,Montgomery County,Kentucky,26902
1081,Morgan County,Kentucky,13668
1082,Muhlenberg County,Kentucky,31181
1083,Nelson County,Kentucky,44319
1084,Nicholas County,Kentucky,7000
1085,Ohio County,Kentucky,24075
1086,Oldham County,Kentucky,61412
1087,Owen County,Kentucky,10765
1088,Owsley County,Kentucky,4722
1089,Pendleton County,Kentucky,14604
1090,Perry County,Kentucky,28241
1091,Pike County,Kentucky,64178
1092,Powell County,Kentucky,12483
1093,Pulaski County,Kentucky,63593
1094,Robertson County,Kentucky,2188
1095,Rockcastle County,Kentucky,17006
1096,Rowan County,Kentucky,23447
1097,Russell County,Kentucky,17497
1098,Scott County,Kentucky,49057
1099,Shelby County,Kentucky,43614
1100,Simpson County,Kentucky,17538
1101,Spencer County,Kentucky,17416
1102,Taylor County,Kentucky,24691
1103,Todd County,Kentucky,12651
1104,Trigg County,Kentucky,14447
1105,Trimble County,Kentucky,8787
1106,Union County,Kentucky,14850
1107,Warren County,Kentucky,117110
1108,Washington County,Kentucky,11833
1109,Wayne County,Kentucky,20824
1110,Webster County,Kentucky,13583
1111,Whitley County,Kentucky,35499
1112,Wolfe County,Kentucky,7164
1113,Woodford County,Kentucky,25077
1114,Acadia Parish,Louisiana,61912
1115,Allen Parish,Louisiana,25539
1116,Ascension Parish,Louisiana,112286
1117,Assumption Parish,Louisiana,23026
1118,Avoyelles Parish,Louisiana,41632
1119,Beauregard Parish,Louisiana,36281
1120,Bienville Parish,Louisiana,14076
1121,Bossier Parish,Louisiana,122197
1122,Caddo Parish,Louisiana,257093
1123,Calcasieu Parish,Louisiana,194493
1124,Caldwell Parish,Louisiana,10004
1125,Cameron Parish,Louisiana,6702
1126,Catahoula Parish,Louisiana,10292
1127,Claiborne Parish,Louisiana,16828
1128,Concordia Parish,Louisiana,20365
1129,De Soto Parish,Louisiana,26963
1130,East Baton Rouge Parish,Louisiana,444526
1131,East Carroll Parish,Louisiana,7526
1132,East Feliciana Parish,Louisiana,20008
1133,Evangeline Parish,Louisiana,33710
1134,Franklin Parish,Louisiana,20561
1135,Grant Parish,Louisiana,22068
1136,Iberia Parish,Louisiana,73999
1137,Iberville Parish,Louisiana,33228
1138,Jackson Parish,Louisiana,16216
1139,Jefferson Parish,Louisiana,433676
1140,Jefferson Davis Parish,Louisiana,31432
1141,Lafayette Parish,Louisiana,227055
1142,Lafourche Parish,Louisiana,97029
1143,LaSalle Parish,Louisiana,14927
1144,Lincoln Parish,Louisiana,46953
1145,Livingston Parish,Louisiana,131942
1146,Madison Parish,Louisiana,12154
1147,Morehouse Parish,Louisiana,27559
1148,Natchitoches Parish,Louisiana,39436
1149,Orleans Parish,Louisiana,369250
1150,Ouachita Parish,Louisiana,155363
1151,Plaquemines Parish,Louisiana,23921
1152,Pointe Coupee Parish,Louisiana,22726
1153,Rapides Parish,Louisiana,132373
1154,Red River Parish,Louisiana,8983
1155,Richland Parish,Louisiana,20921
1156,Sabine Parish,Louisiana,24325
1157,St. Bernard Parish,Louisiana,41635
1158,St. Charles Parish,Louisiana,52681
1159,St. Helena Parish,Louisiana,11071
1160,St. James Parish,Louisiana,21722
1161,St. John the Baptist Parish,Louisiana,44758
1162,St. Landry Parish,Louisiana,83662
1163,St. Martin Parish,Louisiana,52726
1164,St. Mary Parish,Louisiana,53697
1165,St. Tammany Parish,Louisiana,239453
1166,Tangipahoa Parish,Louisiana,123441
1167,Tensas Parish,Louisiana,4954
1168,Terrebonne Parish,Louisiana,111893
1169,Union Parish,Louisiana,22419
1170,Vermilion Parish,Louisiana,58723
1171,Vernon Parish,Louisiana,53869
1172,Washington Parish,Louisiana,46670
1173,Webster Parish,Louisiana,40940
1174,West Baton Rouge Parish,Louisiana,24106
1175,West Carroll Parish,Louisiana,11512
1176,West Feliciana Parish,Louisiana,15405
1177,Winn Parish,Louisiana,15000
1178,Androscoggin County,Maine,107609
1179,Aroostook County,Maine,70868
1180,Cumberland County,Maine,283921
1181,Franklin County,Maine,30630
1182,Hancock County,Maine,54558
1183,Kennebec County,Maine,121853
1184,Knox County,Maine,39668
1185,Lincoln County,Maine,34180
1186,Oxford County,Maine,57481
1187,Penobscot County,Maine,153746
1188,Piscataquis County,Maine,17290
1189,Sagadahoc County,Maine,35191
1190,Somerset County,Maine,51910
1191,Waldo County,Maine,38820
1192,Washington County,Maine,32462
1193,York County,Maine,199005
1194,Allegany County,Maryland,74012
1195,Anne Arundel County,Maryland,550488
1196,Baltimore County,Maryland,817455
1197,Calvert County,Maryland,89628
1198,Caroline County,Maryland,32718
1199,Carroll County,Maryland,167217
1200,Cecil County,Maryland,101696
1201,Charles County,Maryland,150592
1202,Dorchester County,Maryland,32551
1203,Frederick County,Maryland,239582
1204,Garrett County,Maryland,29854
1205,Harford County,Maryland,248622
1206,Howard County,Maryland,299430
1207,Kent County,Maryland,20191
1208,Montgomery County,Maryland,1004709
1209,Prince George's County,Maryland,881138
1210,Queen Anne's County,Maryland,48595
1211,St. Mary's County,Maryland,108987
1212,Somerset County,Maryland,26253
1213,Talbot County,Maryland,38098
1214,Washington County,Maryland,149180
1215,Wicomico County,Maryland,100647
1216,Worcester County,Maryland,51578
1217,City of Baltimore,Maryland,621342
1218,Barnstable County,Massachusetts,215423
1219,Berkshire County,Massachusetts,130016
1220,Bristol County,Massachusetts,551082
1221,Dukes County,Massachusetts,17041
1222,Essex County,Massachusetts,755618
1223,Franklin County,Massachusetts,71540
1224,Hampden County,Massachusetts,465923
1225,Hampshire County,Massachusetts,159795
1226,Middlesex County,Massachusetts,1537215
1227,Town and County of Nantucket,Massachusetts,10298
1228,Norfolk County,Massachusetts,681845
1229,Plymouth County,Massachusetts,499759
1230,Suffolk County,Massachusetts,744426
1231,Worcester County,Massachusetts,806163
1232,Alcona County,Michigan,10635
1233,Alger County,Michigan,9541
1234,Allegan County,Michigan,112039
1235,Alpena County,Michigan,29234
1236,Antrim County,Michigan,23406
1237,Arenac County,Michigan,15477
1238,Baraga County,Michigan,8683
1239,Barry County,Michigan,58990
1240,Bay County,Michigan,106935
1241,Benzie County,Michigan,17465
1242,Berrien County,Michigan,156067
1243,Branch County,Michigan,43868
1244,Calhoun County,Michigan,135099
1245,Cass County,Michigan,52242
1246,Charlevoix County,Michigan,26023
1247,Cheboygan County,Michigan,25835
1248,Chippewa County,Michigan,38917
1249,Clare County,Michigan,30753
1250,Clinton County,Michigan,76001
1251,Crawford County,Michigan,14009
1252,Delta County,Michigan,36884
1253,Dickinson County,Michigan,26220
1254,Eaton County,Michigan,108008
1255,Emmet County,Michigan,32915
1256,Genesee County,Michigan,418408
1257,Gladwin County,Michigan,25484
1258,Gogebic County,Michigan,16084
1259,Grand Traverse County,Michigan,89112
1260,Gratiot County,Michigan,42063
1261,Hillsdale County,Michigan,46229
1262,Houghton County,Michigan,36520
1263,Huron County,Michigan,32463
1264,Ingham County,Michigan,281723
1265,Ionia County,Michigan,63941
1266,Iosco County,Michigan,25357
1267,Iron County,Michigan,11587
1268,Isabella County,Michigan,70617
1269,Jackson County,Michigan,160309
1270,Kalamazoo County,Michigan,254580
1271,Kalkaska County,Michigan,17099
1272,Kent County,Michigan,614462
1273,Keweenaw County,Michigan,2215
1274,Lake County,Michigan,11498
1275,Lapeer County,Michigan,88173
1276,Leelanau County,Michigan,21607
1277,Lenawee County,Michigan,98987
1278,Livingston County,Michigan,182838
1279,Luce County,Michigan,6522
1280,Mackinac County,Michigan,11137
1281,Macomb County,Michigan,847383
1282,Manistee County,Michigan,24672
1283,Marquette County,Michigan,67906
1284,Mason County,Michigan,28680
1285,Mecosta County,Michigan,43318
1286,Menominee County,Michigan,23815
1287,Midland County,Michigan,83822
1288,Missaukee County,Michigan,15031
1289,Monroe County,Michigan,151048
1290,Montcalm County,Michigan,63097
1291,Montmorency County,Michigan,9476
1292,Muskegon County,Michigan,170182
1293,Newaygo County,Michigan,47959
1294,Oakland County,Michigan,1220657
1295,Oceana County,Michigan,26310
1296,Ogemaw County,Michigan,21437
1297,Ontonagon County,Michigan,6413
1298,Osceola County,Michigan,23276
1299,Oscoda County,Michigan,8592
1300,Otsego County,Michigan,24020
1301,Ottawa County,Michigan,269099
1302,Presque Isle County,Michigan,13129
1303,Roscommon County,Michigan,24106
1304,Saginaw County,Michigan,198353
1305,St. Clair County,Michigan,160644
1306,St. Joseph County,Michigan,60796
1307,Sanilac County,Michigan,42268
1308,Schoolcraft County,Michigan,8343
1309,Shiawassee County,Michigan,69232
1310,Tuscola County,Michigan,54662
1311,Van Buren County,Michigan,75454
1312,Washtenaw County,Michigan,350946
1313,Wayne County,Michigan,1792365
1314,Wexford County,Michigan,32608
1315,Aitkin County,Minnesota,15927
1316,Anoka County,Minnesota,336414
1317,Becker County,Minnesota,33000
1318,Beltrami County,Minnesota,45375
1319,Benton County,Minnesota,38865
1320,Big Stone County,Minnesota,5164
1321,Blue Earth County,Minnesota,65091
1322,Brown County,Minnesota,25425
1323,Carlton County,Minnesota,35348
1324,Carver County,Minnesota,93707
1325,Cass County,Minnesota,28357
1326,Chippewa County,Minnesota,12135
1327,Chisago County,Minnesota,53452
1328,Clay County,Minnesota,60155
1329,Clearwater County,Minnesota,8703
1330,Cook County,Minnesota,5185
1331,Cottonwood County,Minnesota,11597
1332,Crow Wing County,Minnesota,62882
1333,Dakota County,Minnesota,405088
1334,Dodge County,Minnesota,20231
1335,Douglas County,Minnesota,36415
1336,Faribault County,Minnesota,14263
1337,Fillmore County,Minnesota,20834
1338,Freeborn County,Minnesota,31054
1339,Goodhue County,Minnesota,46336
1340,Grant County,Minnesota,5944
1341,Hennepin County,Minnesota,1184576
1342,Houston County,Minnesota,18837
1343,Hubbard County,Minnesota,20347
1344,Isanti County,Minnesota,38248
1345,Itasca County,Minnesota,45221
1346,Jackson County,Minnesota,10281
1347,Kanabec County,Minnesota,16005
1348,Kandiyohi County,Minnesota,42379
1349,Kittson County,Minnesota,4493
1350,Koochiching County,Minnesota,13208
1351,Lac qui Parle County,Minnesota,7109
1352,Lake County,Minnesota,10818
1353,Lake of the Woods County,Minnesota,3973
1354,Le Sueur County,Minnesota,27677
1355,Lincoln County,Minnesota,5818
1356,Lyon County,Minnesota,25543
1357,McLeod County,Minnesota,36053
1358,Mahnomen County,Minnesota,5536
1359,Marshall County,Minnesota,9449
1360,Martin County,Minnesota,20475
1361,Meeker County,Minnesota,23061
1362,Mille Lacs County,Minnesota,25740
1363,Morrison County,Minnesota,33052
1364,Mower County,Minnesota,39372
1365,Murray County,Minnesota,8577
1366,Nicollet County,Minnesota,32929
1367,Nobles County,Minnesota,21487
1368,Norman County,Minnesota,6634
1369,Olmsted County,Minnesota,147066
1370,Otter Tail County,Minnesota,57288
1371,Pennington County,Minnesota,14074
1372,Pine County,Minnesota,29218
1373,Pipestone County,Minnesota,9345
1374,Polk County,Minnesota,31416
1375,Pope County,Minnesota,10892
1376,Ramsey County,Minnesota,520152
1377,Red Lake County,Minnesota,4087
1378,Redwood County,Minnesota,15847
1379,Renville County,Minnesota,15369
1380,Rice County,Minnesota,64854
1381,Rock County,Minnesota,9553
1382,Roseau County,Minnesota,15476
1383,St. Louis County,Minnesota,200319
1384,Scott County,Minnesota,135152
1385,Sherburne County,Minnesota,89455
1386,Sibley County,Minnesota,15123
1387,Stearns County,Minnesota,151606
1388,Steele County,Minnesota,36322
1389,Stevens County,Minnesota,9663
1390,Swift County,Minnesota,9594
1391,Todd County,Minnesota,24509
1392,Traverse County,Minnesota,3451
1393,Wabasha County,Minnesota,21476
1394,Wadena County,Minnesota,13767
1395,Waseca County,Minnesota,19237
1396,Washington County,Minnesota,244088
1397,Watonwan County,Minnesota,11187
1398,Wilkin County,Minnesota,6585
1399,Winona County,Minnesota,51629
1400,Wright County,Minnesota,127336
1401,Yellow Medicine County,Minnesota,10158
1402,Adams County,Mississippi,32122
1403,Alcorn County,Mississippi,37164
1404,Amite County,Mississippi,12957
1405,Attala County,Mississippi,19157
1406,Benton County,Mississippi,8730
1407,Bolivar County,Mississippi,33904
1408,Calhoun County,Mississippi,14843
1409,Carroll County,Mississippi,10423
1410,Chickasaw County,Mississippi,17416
1411,Choctaw County,Mississippi,8346
1412,Claiborne County,Mississippi,9349
1413,Clarke County,Mississippi,16556
1414,Clay County,Mississippi,20427
1415,Coahoma County,Mississippi,25709
1416,Copiah County,Mississippi,28955
1417,Covington County,Mississippi,19607
1418,DeSoto County,Mississippi,166234
1419,Forrest County,Mississippi,76894
1420,Franklin County,Mississippi,7918
1421,George County,Mississippi,22930
1422,Greene County,Mississippi,14311
1423,Grenada County,Mississippi,21682
1424,Hancock County,Mississippi,45255
1425,Harrison County,Mississippi,194029
1426,Hinds County,Mississippi,248643
1427,Holmes County,Mississippi,18796
1428,Humphreys County,Mississippi,9189
1429,Issaquena County,Mississippi,1386
1430,Itawamba County,Mississippi,23340
1431,Jackson County,Mississippi,140298
1432,Jasper County,Mississippi,16523
1433,Jefferson County,Mississippi,7638
1434,Jefferson Davis County,Mississippi,12032
1435,Jones County,Mississippi,68641
1436,Kemper County,Mississippi,10335
1437,Lafayette County,Mississippi,49495
1438,Lamar County,Mississippi,57786
1439,Lauderdale County,Mississippi,80220
1440,Lawrence County,Mississippi,12551
1441,Leake County,Mississippi,23297
1442,Lee County,Mississippi,85042
1443,Leflore County,Mississippi,30948
1444,Lincoln County,Mississippi,34900
1445,Lowndes County,Mississippi,59670
1446,Madison County,Mississippi,98468
1447,Marion County,Mississippi,26442
1448,Marshall County,Mississippi,36612
1449,Monroe County,Mississippi,36421
1450,Montgomery County,Mississippi,10614
1451,Neshoba County,Mississippi,29785
1452,Newton County,Mississippi,21601
1453,Noxubee County,Mississippi,11218
1454,Oktibbeha County,Mississippi,48192
1455,Panola County,Mississippi,34473
1456,Pearl River County,Mississippi,55295
1457,Perry County,Mississippi,12086
1458,Pike County,Mississippi,40100
1459,Pontotoc County,Mississippi,30594
1460,Prentiss County,Mississippi,25390
1461,Quitman County,Mississippi,7798
1462,Rankin County,Mississippi,145165
1463,Scott County,Mississippi,28250
1464,Sharkey County,Mississippi,4799
1465,Simpson County,Mississippi,27374
1466,Smith County,Mississippi,16345
1467,Stone County,Mississippi,18028
1468,Sunflower County,Mississippi,28431
1469,Tallahatchie County,Mississippi,15111
1470,Tate County,Mississippi,28490
1471,Tippah County,Mississippi,22025
1472,Tishomingo County,Mississippi,19591
1473,Tunica County,Mississippi,10475
1474,Union County,Mississippi,27414
1475,Walthall County,Mississippi,15100
1476,Warren County,Mississippi,48084
1477,Washington County,Mississippi,49750
1478,Wayne County,Mississippi,20661
1479,Webster County,Mississippi,10039
1480,Wilkinson County,Mississippi,9432
1481,Winston County,Mississippi,19029
1482,Yalobusha County,Mississippi,12401
1483,Yazoo County,Mississippi,28195
1484,Adair County,Missouri,25581
1485,Andrew County,Missouri,17417
1486,Atchison County,Missouri,5517
1487,Audrain County,Missouri,25621
1488,Barry County,Missouri,35546
1489,Barton County,Missouri,12337
1490,Bates County,Missouri,16709
1491,Benton County,Missouri,18962
1492,Bollinger County,Missouri,12382
1493,Boone County,Missouri,168535
1494,Buchanan County,Missouri,89706
1495,Butler County,Missouri,43053
1496,Caldwell County,Missouri,9145
1497,Callaway County,Missouri,44305
1498,Camden County,Missouri,43845
1499,Cape Girardeau County,Missouri,76950
1500,Carroll County,Missouri,9086
1501,Carter County,Missouri,6262
1502,Cass County,Missouri,100376
1503,Cedar County,Missouri,13799
1504,Chariton County,Missouri,7649
1505,Christian County,Missouri,79824
1506,Clark County,Missouri,6969
1507,Clay County,Missouri,227577
1508,Clinton County,Missouri,20508
1509,Cole County,Missouri,76363
1510,Cooper County,Missouri,17520
1511,Crawford County,Missouri,24832
1512,Dade County,Missouri,7568
1513,Dallas County,Missouri,16799
1514,Daviess County,Missouri,8239
1515,DeKalb County,Missouri,12940
1516,Dent County,Missouri,15647
1517,Douglas County,Missouri,13585
1518,Dunklin County,Missouri,31826
1519,Franklin County,Missouri,101412
1520,Gasconade County,Missouri,14972
1521,Gentry County,Missouri,6777
1522,Greene County,Missouri,280626
1523,Grundy County,Missouri,10338
1524,Harrison County,Missouri,8728
1525,Henry County,Missouri,22153
1526,Hickory County,Missouri,9391
1527,Holt County,Missouri,4655
1528,Howard County,Missouri,10169
1529,Howell County,Missouri,40629
1530,Iron County,Missouri,10374
1531,Jackson County,Missouri,677377
1532,Jasper County,Missouri,115258
1533,Jefferson County,Missouri,220209
1534,Johnson County,Missouri,54397
1535,Knox County,Missouri,4082
1536,Laclede County,Missouri,35417
1537,Lafayette County,Missouri,33080
1538,Lawrence County,Missouri,38467
1539,Lewis County,Missouri,10174
1540,Lincoln County,Missouri,53354
1541,Linn County,Missouri,12484
1542,Livingston County,Missouri,15037
1543,McDonald County,Missouri,22876
1544,Macon County,Missouri,15573
1545,Madison County,Missouri,12448
1546,Maries County,Missouri,9014
1547,Marion County,Missouri,28745
1548,Mercer County,Missouri,3729
1549,Miller County,Missouri,24817
1550,Mississippi County,Missouri,14322
1551,Moniteau County,Missouri,15625
1552,Monroe County,Missouri,8703
1553,Montgomery County,Missouri,11996
1554,Morgan County,Missouri,20117
1555,New Madrid County,Missouri,18488
1556,Newton County,Missouri,59069
1557,Nodaway County,Missouri,23419
1558,Oregon County,Missouri,10997
1559,Osage County,Missouri,13858
1560,Ozark County,Missouri,9601
1561,Pemiscot County,Missouri,18111
1562,Perry County,Missouri,19018
1563,Pettis County,Missouri,42319
1564,Phelps County,Missouri,44987
1565,Pike County,Missouri,18565
1566,Platte County,Missouri,92054
1567,Polk County,Missouri,31017
1568,Pulaski County,Missouri,53259
1569,Putnam County,Missouri,4931
1570,Ralls County,Missouri,10277
1571,Randolph County,Missouri,25330
1572,Ray County,Missouri,23064
1573,Reynolds County,Missouri,6667
1574,Ripley County,Missouri,14036
1575,St. Charles County,Missouri,368666
1576,St. Clair County,Missouri,9474
1577,Ste. Genevieve County,Missouri,17740
1578,St. Francois County,Missouri,65917
1579,St. Louis County,Missouri,1000438
1580,Saline County,Missouri,23339
1581,Schuyler County,Missouri,4370
1582,Scotland County,Missouri,4877
1583,Scott County,Missouri,39139
1584,Shannon County,Missouri,8318
1585,Shelby County,Missouri,6234
1586,Stoddard County,Missouri,29795
1587,Stone County,Missouri,31568
1588,Sullivan County,Missouri,6546
1589,Taney County,Missouri,52956
1590,Texas County,Missouri,25810
1591,Vernon County,Missouri,20748
1592,Warren County,Missouri,32753
1593,Washington County,Missouri,25095
1594,Wayne County,Missouri,13402
1595,Webster County,Missouri,36351
1596,Worth County,Missouri,2079
1597,Wright County,Missouri,18629
1598,City of St. Louis,Missouri,318172
1599,Beaverhead County,Montana,9346
1600,Big Horn County,Montana,13061
1601,Blaine County,Montana,6683
1602,Broadwater County,Montana,5756
1603,Carbon County,Montana,10127
1604,Carter County,Montana,1177
1605,Cascade County,Montana,81723
1606,Chouteau County,Montana,5904
1607,Custer County,Montana,11888
1608,Daniels County,Montana,1786
1609,Dawson County,Montana,9249
1610,Deer Lodge County,Montana,9227
1611,Fallon County,Montana,3024
1612,Fergus County,Montana,11435
1613,Flathead County,Montana,91633
1614,Gallatin County,Montana,92614
1615,Garfield County,Montana,1261
1616,Glacier County,Montana,13711
1617,Golden Valley County,Montana,839
1618,Granite County,Montana,3109
1619,Hill County,Montana,16366
1620,Jefferson County,Montana,11401
1621,Judith Basin County,Montana,2024
1622,Lake County,Montana,28986
1623,Lewis and Clark County,Montana,64876
1624,Liberty County,Montana,2392
1625,Lincoln County,Montana,19491
1626,McCone County,Montana,1701
1627,Madison County,Montana,7733
1628,Meagher County,Montana,1924
1629,Mineral County,Montana,4167
1630,Missoula County,Montana,110977
1631,Musselshell County,Montana,4665
1632,Park County,Montana,15567
1633,Petroleum County,Montana,511
1634,Phillips County,Montana,4128
1635,Pondera County,Montana,6165
1636,Powder River County,Montana,1763
1637,Powell County,Montana,7096
1638,Prairie County,Montana,1157
1639,Ravalli County,Montana,40617
1640,Richland County,Montana,10810
1641,Roosevelt County,Montana,10927
1642,Rosebud County,Montana,9396
1643,Sanders County,Montana,11408
1644,Sheridan County,Montana,3580
1645,Silver Bow County,Montana,34403
1646,Stillwater County,Montana,9195
1647,Sweet Grass County,Montana,3605
1648,Teton County,Montana,6053
1649,Toole County,Montana,5220
1650,Treasure County,Montana,736
1651,Valley County,Montana,7505
1652,Wheatland County,Montana,2104
1653,Wibaux County,Montana,1057
1654,Yellowstone County,Montana,151882
1655,Adams County,Nebraska,31459
1656,Antelope County,Nebraska,6545
1657,Arthur County,Nebraska,486
1658,Banner County,Nebraska,760
1659,Blaine County,Nebraska,514
1660,Boone County,Nebraska,5417
1661,Box Butte County,Nebraska,11317
1662,Boyd County,Nebraska,2054
1663,Brown County,Nebraska,3023
1664,Buffalo County,Nebraska,47463
1665,Burt County,Nebraska,6659
1666,Butler County,Nebraska,8295
